downloaded,language,measure,uni_lemma,words,age,prop
2023-04-18,Portuguese (European),produces,FOOD,Comida,20,0.22
2023-04-18,Portuguese (European),produces,FOOD,Comida,21,0.15
2023-04-18,Portuguese (European),produces,FOOD,Comida,22,0.28
2023-04-18,Portuguese (European),produces,FOOD,Comida,23,0.31
2023-04-18,Portuguese (European),produces,FOOD,Comida,24,0.39
2023-04-18,Portuguese (European),produces,FOOD,Comida,25,0.49
2023-04-18,Portuguese (European),produces,FOOD,Comida,26,0.54
2023-04-18,Portuguese (European),produces,FOOD,Comida,27,0.61
2023-04-18,Portuguese (European),produces,FOOD,Comida,28,0.65
2023-04-18,Portuguese (European),produces,FOOD,Comida,29,0.65
2023-04-18,Portuguese (European),produces,FOOD,Comida,30,0.67
2023-04-18,Mandarin (Taiwanese),produces,FOOD,食物,8,0.01
2023-04-18,Mandarin (Taiwanese),produces,FOOD,食物,9,0
2023-04-18,Mandarin (Taiwanese),produces,FOOD,食物,10,0
2023-04-18,Mandarin (Taiwanese),produces,FOOD,食物,11,0.01
2023-04-18,Mandarin (Taiwanese),produces,FOOD,食物,12,0.01
2023-04-18,Mandarin (Taiwanese),produces,FOOD,食物,13,0.01
2023-04-18,Mandarin (Taiwanese),produces,FOOD,食物,14,0
2023-04-18,Mandarin (Taiwanese),produces,FOOD,食物,15,0.06
2023-04-18,Mandarin (Taiwanese),produces,FOOD,食物,16,0.02
2023-04-18,Mandarin (Taiwanese),produces,FOOD,食物,17,0
2023-04-18,Mandarin (Taiwanese),produces,FOOD,食物,18,0.01
2023-04-18,Mandarin (Taiwanese),produces,FOOD,食物,19,0.04
2023-04-18,Mandarin (Taiwanese),produces,FOOD,食物,20,0.02
2023-04-18,Mandarin (Taiwanese),produces,FOOD,食物,21,0.02
2023-04-18,Mandarin (Taiwanese),produces,FOOD,食物,22,0.04
2023-04-18,Mandarin (Taiwanese),produces,FOOD,食物,23,0.07
2023-04-18,Mandarin (Taiwanese),produces,FOOD,食物,24,0.08
2023-04-18,Mandarin (Taiwanese),produces,FOOD,食物,25,0.08
2023-04-18,Mandarin (Taiwanese),produces,FOOD,食物,26,0.2
2023-04-18,Mandarin (Taiwanese),produces,FOOD,食物,27,0.17
2023-04-18,Mandarin (Taiwanese),produces,FOOD,食物,28,0.24
2023-04-18,Mandarin (Taiwanese),produces,FOOD,食物,29,0.2
2023-04-18,Mandarin (Taiwanese),produces,FOOD,食物,30,0.33
2023-04-18,Mandarin (Taiwanese),produces,FOOD,食物,31,0.4
2023-04-18,Mandarin (Taiwanese),produces,FOOD,食物,32,0.33
2023-04-18,Mandarin (Taiwanese),produces,FOOD,食物,33,0.56
2023-04-18,Mandarin (Taiwanese),produces,FOOD,食物,34,0.4
2023-04-18,Mandarin (Taiwanese),produces,FOOD,食物,35,0.47
2023-04-18,Mandarin (Taiwanese),produces,FOOD,食物,36,0.42
2023-04-18,Dutch,produces,FOOD,(het)eten,8,0
2023-04-18,Dutch,produces,FOOD,(het)eten,9,0
2023-04-18,Dutch,produces,FOOD,(het)eten,10,0.02
2023-04-18,Dutch,produces,FOOD,(het)eten,11,0.03
2023-04-18,Dutch,produces,FOOD,(het)eten,12,0.11
2023-04-18,Dutch,produces,FOOD,(het)eten,13,0.06
2023-04-18,Dutch,produces,FOOD,(het)eten,14,0.1
2023-04-18,Dutch,produces,FOOD,"eten, (het)eten",15,0.2
2023-04-18,Dutch,produces,FOOD,"eten, (het)eten",16,0.2
2023-04-18,Dutch,produces,FOOD,"eten, (het)eten",17,0.44
2023-04-18,Dutch,produces,FOOD,"eten, (het)eten",18,0.16
2023-04-18,Dutch,produces,FOOD,"eten, (het)eten",19,0.03
2023-04-18,Dutch,produces,FOOD,"eten, (het)eten",20,0.15
2023-04-18,Dutch,produces,FOOD,"eten, (het)eten",21,0.23
2023-04-18,Dutch,produces,FOOD,(het)eten,22,0.71
2023-04-18,Dutch,produces,FOOD,(het)eten,23,0.94
2023-04-18,Dutch,produces,FOOD,(het)eten,24,0.97
2023-04-18,Dutch,produces,FOOD,(het)eten,25,1
2023-04-18,Dutch,produces,FOOD,(het)eten,26,1
2023-04-18,Dutch,produces,FOOD,(het)eten,27,1
2023-04-18,Dutch,produces,FOOD,(het)eten,28,1
2023-04-18,Dutch,produces,FOOD,(het)eten,29,0.96
2023-04-18,Dutch,produces,FOOD,(het)eten,30,1
2023-04-18,Dutch,produces,FOOD,(het)eten,31,1
2023-04-18,Hungarian,produces,FOOD,"étel, kaja",16,0
2023-04-18,Hungarian,produces,FOOD,"étel, kaja",17,0.11
2023-04-18,Hungarian,produces,FOOD,"étel, kaja",18,0.06
2023-04-18,Hungarian,produces,FOOD,"étel, kaja",19,0.17
2023-04-18,Hungarian,produces,FOOD,"étel, kaja",20,0.19
2023-04-18,Hungarian,produces,FOOD,"étel, kaja",21,0.18
2023-04-18,Hungarian,produces,FOOD,"étel, kaja",22,0.13
2023-04-18,Hungarian,produces,FOOD,"étel, kaja",23,0.14
2023-04-18,Hungarian,produces,FOOD,"étel, kaja",24,0.24
2023-04-18,Hungarian,produces,FOOD,"étel, kaja",25,0.3
2023-04-18,Hungarian,produces,FOOD,"étel, kaja",26,0.26
2023-04-18,Hungarian,produces,FOOD,"étel, kaja",27,0.35
2023-04-18,Hungarian,produces,FOOD,"étel, kaja",28,0.35
2023-04-18,Hungarian,produces,FOOD,"étel, kaja",29,0.46
2023-04-18,Hungarian,produces,FOOD,"étel, kaja",30,0.5
2023-04-18,Persian,produces,FOOD,غذا,8,0
2023-04-18,Persian,produces,FOOD,غذا,9,0.05
2023-04-18,Persian,produces,FOOD,غذا,10,0.06
2023-04-18,Persian,produces,FOOD,غذا,11,0.08
2023-04-18,Persian,produces,FOOD,غذا,12,0
2023-04-18,Persian,produces,FOOD,غذا,13,0
2023-04-18,Persian,produces,FOOD,غذا,14,0.13
2023-04-18,Persian,produces,FOOD,غذا,15,0.08
2023-04-18,Persian,produces,FOOD,غذا,16,0
2023-04-18,Persian,produces,FOOD,غذا,17,1
2023-04-18,Persian,produces,FOOD,غذا,18,0.6
2023-04-18,Persian,produces,FOOD,غذا,20,1
2023-04-18,Persian,produces,FOOD,غذا,21,1
2023-04-18,Persian,produces,FOOD,غذا,22,1
2023-04-18,Persian,produces,FOOD,غذا,23,1
2023-04-18,Persian,produces,FOOD,غذا,24,0.7
2023-04-18,Persian,produces,FOOD,غذا,25,1
2023-04-18,Persian,produces,FOOD,غذا,26,1
2023-04-18,Persian,produces,FOOD,غذا,27,0.6
2023-04-18,Persian,produces,FOOD,غذا,28,1
2023-04-18,Persian,produces,FOOD,غذا,29,1
2023-04-18,Persian,produces,FOOD,غذا,30,1
